84;alfenasmg;ALFENAS/MG;Minas Gerais;Açucena;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Alagoa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Albertina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Alfenas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Almenara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Alvarenga;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Alvorada de Minas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Brasília de Minas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
84;alfenasmg;ALFENAS/MG;Minas Gerais;Braúnas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
86;algododejandara;Algodão De Jandaíra;Paraíba;Alagoa Grande;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
86;algododejandara;Algodão De Jandaíra;Paraíba;Alagoa Nova;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
65;alagoinha;Alagoinha;Paraíba;Algodão de Jandaíra;%Similaridade0.5
86;algododejandara;Algodão De Jandaíra;Paraíba;Algodão de Jandaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
86;algododejandara;Algodão De Jandaíra;Paraíba;Alhandra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
87;algododejandarapb;ALGODÃO DE JANDAÍRA/PB;Paraíba;Alagoa Nova;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
65;alagoinha;Alagoinha;Paraíba;Algodão de Jandaíra;%Similaridade0.5
87;algododejandarapb;ALGODÃO DE JANDAÍRA/PB;Paraíba;Algodão de Jandaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
86;algododejandara;Algodão De Jandaíra;Paraíba;Alhandra;%Similaridade0.5
87;algododejandarapb;ALGODÃO DE JANDAÍRA/PB;Paraíba;Alhandra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
88;alhandrapb;ALHANDRA/PB;Paraíba;Alagoa Nova;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
65;alagoinha;Alagoinha;Paraíba;Algodão de Jandaíra;%Similaridade0.5
88;alhandrapb;ALHANDRA/PB;Paraíba;Algodão de Jandaíra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
86;algododejandara;Algodão De Jandaíra;Paraíba;Alhandra;%Similaridade0.5
87;algododejandarapb;ALGODÃO DE JANDAÍRA/PB;Paraíba;Alhandra;%Similaridade0.5
88;alhandrapb;ALHANDRA/PB;Paraíba;Alhandra;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
89;aliancape;ALIANCA - PE;Pernambuco;Aliança;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
89;aliancape;ALIANCA - PE;Pernambuco;Altinho;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
81;alenquerpa;ALENQUER/PA;Pará;Alenquer;%Similaridade0.5
91;almeirim;Almeirim;Pará;Alenquer;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
80;alenquer;Alenquer;Pará;Almeirim;%Similaridade0.5
91;almeirim;Almeirim;Pará;Almeirim;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
16;acar;Acará;Pará;Altamira;%Similaridade0.5
91;almeirim;Almeirim;Pará;Altamira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
80;alenquer;Alenquer;Pará;Almeirim;%Similaridade0.5
92;almeirimpa;ALMEIRIM/PA;Pará;Almeirim;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
16;acar;Acará;Pará;Altamira;%Similaridade0.5
91;almeirim;Almeirim;Pará;Altamira;%Similaridade0.5
92;almeirimpa;ALMEIRIM/PA;Pará;Altamira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Açucena;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alagoa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Albertina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Além Paraíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alfenas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Almenara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alpercata;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alterosa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alto Caparaó;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Alvarenga;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Andradas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Araçaí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Araxá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
93;almenara;Almenara;Minas Gerais;Bandeira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Açucena;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alagoa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Albertina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Além Paraíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alfenas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Almenara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alpercata;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alto Caparaó;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
94;almenaramg;ALMENARA/MG;Minas Gerais;Alvarenga;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
96;almirantetamandarpr;ALMIRANTE TAMANDARÉ/PR;Paraná;Almirante Tamandaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
96;almirantetamandarpr;ALMIRANTE TAMANDARÉ/PR;Paraná;Altamira do Paraná;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
50;guabranca;Água Branca;Alagoas;Água Branca;%Similaridade0.5
97;alourobranco;Al-Ouro Branco;Alagoas;Água Branca;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Alambari;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Altair;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Altinópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
76;alegreters;ALEGRETE - RS;Rio Grande do Sul;Alto Alegre;%Similaridade0.5
79;alegreters;ALEGRETE/RS;Rio Grande do Sul;Alto Alegre;%Similaridade0.5
98;altair;Altair;São Paulo;Alto Alegre;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Amparo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Atibaia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Avaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
68;alambarisp;ALAMBARI - SP;São Paulo;Bariri;%Similaridade0.5
98;altair;Altair;São Paulo;Bariri;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
98;altair;Altair;São Paulo;Batatais;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
99;altamira;Altamira;Pará;Acará;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
80;alenquer;Alenquer;Pará;Almeirim;%Similaridade0.5
99;altamira;Altamira;Pará;Almeirim;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
16;acar;Acará;Pará;Altamira;%Similaridade0.5
91;almeirim;Almeirim;Pará;Altamira;%Similaridade0.5
92;almeirimpa;ALMEIRIM/PA;Pará;Altamira;%Similaridade0.5
99;altamira;Altamira;Pará;Altamira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
100;altamirama;ALTAMIRA - MA;Maranhão;Alcântara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
100;altamirama;ALTAMIRA - MA;Maranhão;Altamira do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
69;alcntara;Alcântara;Maranhão;Alto Parnaíba;%Similaridade0.5
100;altamirama;ALTAMIRA - MA;Maranhão;Alto Parnaíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Água Doce do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Altamira do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Alto Alegre do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Alto Alegre do Pindaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
69;alcntara;Alcântara;Maranhão;Alto Parnaíba;%Similaridade0.5
100;altamirama;ALTAMIRA - MA;Maranhão;Alto Parnaíba;%Similaridade0.5
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Alto Parnaíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Amapá do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Amarante do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
80;alenquer;Alenquer;Pará;Almeirim;%Similaridade0.5
102;altamirapa;ALTAMIRA/PA;Pará;Almeirim;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
16;acar;Acará;Pará;Altamira;%Similaridade0.5
91;almeirim;Almeirim;Pará;Altamira;%Similaridade0.5
92;almeirimpa;ALMEIRIM/PA;Pará;Altamira;%Similaridade0.5
99;altamira;Altamira;Pará;Altamira;%Similaridade0.5
102;altamirapa;ALTAMIRA/PA;Pará;Altamira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
110;altolong;Alto Longá;Piauí;Alto Longá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
110;altolong;Alto Longá;Piauí;Altos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Abadia de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Água Fria de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Águas Lindas de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
1;abadiadegoias;ABADIA DE GOIAS;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
59;guaslindasdegois;Águas Lindas De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
115;altoparnaiba;ALTO PARNAIBA;Maranhão;Alcântara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
69;alcntara;Alcântara;Maranhão;Alto Parnaíba;%Similaridade0.5
100;altamirama;ALTAMIRA - MA;Maranhão;Alto Parnaíba;%Similaridade0.5
115;altoparnaiba;ALTO PARNAIBA;Maranhão;Alto Parnaíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
116;altoparnaba;Alto Parnaíba;Maranhão;Alcântara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
116;altoparnaba;Alto Parnaíba;Maranhão;Altamira do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
69;alcntara;Alcântara;Maranhão;Alto Parnaíba;%Similaridade0.5
100;altamirama;ALTAMIRA - MA;Maranhão;Alto Parnaíba;%Similaridade0.5
115;altoparnaiba;ALTO PARNAIBA;Maranhão;Alto Parnaíba;%Similaridade0.5
116;altoparnaba;Alto Parnaíba;Maranhão;Alto Parnaíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
116;altoparnaba;Alto Parnaíba;Maranhão;Anajatuba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
117;altoparnabama;ALTO PARNAÍBA/MA;Maranhão;Alcântara;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
69;alcntara;Alcântara;Maranhão;Alto Parnaíba;%Similaridade0.5
100;altamirama;ALTAMIRA - MA;Maranhão;Alto Parnaíba;%Similaridade0.5
115;altoparnaiba;ALTO PARNAIBA;Maranhão;Alto Parnaíba;%Similaridade0.5
117;altoparnabama;ALTO PARNAÍBA/MA;Maranhão;Alto Parnaíba;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
18;acarau;ACARAU;Ceará;Altaneira;%Similaridade0.5
70;alcntaras;Alcântaras;Ceará;Altaneira;%Similaridade0.5
71;alcntarasce;ALCÂNTARAS/CE;Ceará;Altaneira;%Similaridade0.5
118;altosanto;Alto Santo;Ceará;Altaneira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
118;altosanto;Alto Santo;Ceará;Alto Santo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
18;acarau;ACARAU;Ceará;Altaneira;%Similaridade0.5
70;alcntaras;Alcântaras;Ceará;Altaneira;%Similaridade0.5
71;alcntarasce;ALCÂNTARAS/CE;Ceará;Altaneira;%Similaridade0.5
119;altosantoce;ALTO SANTO/CE;Ceará;Altaneira;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
118;altosanto;Alto Santo;Ceará;Alto Santo;%Similaridade0.5
119;altosantoce;ALTO SANTO/CE;Ceará;Alto Santo;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
120;altotaquari;Alto Taquari;Mato Grosso;Alta Floresta;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Abatiá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Alto Paraíso;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Alto Paraná;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Altônia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Anahy;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Andirá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Antonina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
122;altniapr;ALTÔNIA/PR;Paraná;Alto Paraíso;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
122;altniapr;ALTÔNIA/PR;Paraná;Alto Piquiri;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
122;altniapr;ALTÔNIA/PR;Paraná;Altônia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
122;altniapr;ALTÔNIA/PR;Paraná;Amaporã;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
122;altniapr;ALTÔNIA/PR;Paraná;Andirá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
121;altnia;Altônia;Paraná;Antonina;%Similaridade0.5
122;altniapr;ALTÔNIA/PR;Paraná;Antonina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Álvaro de Carvalho;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Américo de Campos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
125;alvoradadonorte;Alvorada Do Norte;Goiás;Alto Horizonte;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
125;alvoradadonorte;Alvorada Do Norte;Goiás;Alvorada do Norte;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
126;alvoradadonortego;ALVORADA DO NORTE/GO;Goiás;Abadia de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
126;alvoradadonortego;ALVORADA DO NORTE/GO;Goiás;Alto Horizonte;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
1;abadiadegoias;ABADIA DE GOIAS;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
59;guaslindasdegois;Águas Lindas De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
112;altoparasodegois;Alto Paraíso De Goiás;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
126;alvoradadonortego;ALVORADA DO NORTE/GO;Goiás;Alto Paraíso de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
125;alvoradadonorte;Alvorada Do Norte;Goiás;Alvorada do Norte;%Similaridade0.5
126;alvoradadonortego;ALVORADA DO NORTE/GO;Goiás;Alvorada do Norte;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Almirante Tamandaré do Sul;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Alvorada;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Amaral Ferrador;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Anta Gorda;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Arambaré;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
127;alvoradars;ALVORADA/RS;Rio Grande do Sul;Araricá;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
134;amarantedomaranho;Amarante Do Maranhão;Maranhão;Água Doce do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
134;amarantedomaranho;Amarante Do Maranhão;Maranhão;Altamira do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
134;amarantedomaranho;Amarante Do Maranhão;Maranhão;Alto Alegre do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
134;amarantedomaranho;Amarante Do Maranhão;Maranhão;Amapá do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
101;altamiradomaranho;Altamira Do Maranhão;Maranhão;Amarante do Maranhão;%Similaridade0.5
134;amarantedomaranho;Amarante Do Maranhão;Maranhão;Amarante do Maranhão;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
77;alegretedopiaui;ALEGRETE DO PIAUI;Piauí;Alegrete do Piauí;%Similaridade0.5
135;amarantepi;AMARANTE/PI;Piauí;Alegrete do Piauí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
135;amarantepi;AMARANTE/PI;Piauí;Amarante;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Alagoinhas;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Amargosa;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Amélia Rodrigues;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;América Dourada;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
136;amargosaba;AMARGOSA/BA;Bahia;Andaraí;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Adamantina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Americana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Américo Brasiliense;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Américo de Campos;%Similaridade0.5
142;americana;Americana;São Paulo;Américo de Campos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Aramina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Arandu;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Arealva;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Areias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Ariranha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Atibaia;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
142;americana;Americana;São Paulo;Barueri;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Americana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Américo Brasiliense;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Américo de Campos;%Similaridade0.5
143;americanasp;AMERICANA - SP;São Paulo;Américo de Campos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Aramina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Areias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Ariranha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Boa Esperança do Sul;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Americana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Américo Brasiliense;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Américo de Campos;%Similaridade0.5
144;americanasp;AMERICANA/SP;São Paulo;Américo de Campos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Aramina;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Araras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Areias;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
144;americanasp;AMERICANA/SP;São Paulo;Ariranha;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
143;americanasp;AMERICANA - SP;São Paulo;Boa Esperança do Sul;%Similaridade0.5
144;americanasp;AMERICANA/SP;São Paulo;Boa Esperança do Sul;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
145;amricobrasiliense;Américo Brasiliense;São Paulo;Americana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
145;amricobrasiliense;Américo Brasiliense;São Paulo;Américo Brasiliense;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
124;lvarodecarvalho;Álvaro De Carvalho;São Paulo;Américo de Campos;%Similaridade0.5
145;amricobrasiliense;Américo Brasiliense;São Paulo;Américo de Campos;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
145;amricobrasiliense;Américo Brasiliense;São Paulo;Areiópolis;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
146;americobrasiliensesp;AMERICO BRASILIENSE - SP;São Paulo;Americana;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
146;americobrasiliensesp;AMERICO BRASILIENSE - SP;São Paulo;Américo Brasiliense;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
17;acarapce;ACARAPÉ/CE;Ceará;Alcântaras;%Similaridade0.5
22;acopiara;Acopiara;Ceará;Alcântaras;%Similaridade0.5
23;acopiarace;ACOPIARA - CE;Ceará;Alcântaras;%Similaridade0.5
24;acopiarace;ACOPIARA/CE;Ceará;Alcântaras;%Similaridade0.5
149;amontadace;AMONTADA - CE;Ceará;Alcântaras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
17;acarapce;ACARAPÉ/CE;Ceará;Alcântaras;%Similaridade0.5
22;acopiara;Acopiara;Ceará;Alcântaras;%Similaridade0.5
23;acopiarace;ACOPIARA - CE;Ceará;Alcântaras;%Similaridade0.5
24;acopiarace;ACOPIARA/CE;Ceará;Alcântaras;%Similaridade0.5
149;amontadace;AMONTADA - CE;Ceará;Alcântaras;%Similaridade0.5
150;amontadace;AMONTADA/CE;Ceará;Alcântaras;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
151;amorinpolis;Amorinópolis;Goiás;Água Fria de Goiás;%Similaridade0.5
;chave;Município;Estado;Registro Correto;Similaridade
54;agualimpago;AGUA LIMPA - GO;Goiás;Amaralina;%Similaridade0.5
82;alexnia;Alexânia;Goiás;Amaralina;%Similaridade0.5
151;amorinpolis;Amorinópolis;Goiás;Amaralina;%Similaridade0.5
